feature_1,feature_2,label,subset
-3.4689908472922015,-0.24441709503144282,0,TRAIN
-0.9042454092642779,-2.036410610799702,0,TRAIN
-1.0174636241414095,-2.0555478420581954,0,TRAIN
-2.232846948938332,-1.6645081412403553,0,TRAIN
-3.1846523897325754,-0.30683238784042866,0,TRAIN
-0.39670011197803245,-1.6782397867547574,0,TRAIN
-2.9667622466257937,-1.2547058729380152,0,TRAIN
-1.8236508412185342,-2.139074810590673,0,TRAIN
-0.6694714891802362,-2.3155071264968208,0,VALID
-0.7872578406189233,-2.34825298796914,0,TRAIN
-2.910507386398164,-1.1142011326424612,0,TRAIN
-1.445012820416737,-2.418133388117651,0,TRAIN
-2.1094815128630278,-2.000270663760938,0,TRAIN
-1.5863777674755797,-1.55552712142075,0,TRAIN
-1.1527627987484605,-1.9948067907417055,0,TRAIN
-2.326882833427234,-1.1370546480289643,0,VALID
-3.110115135811923,-0.8542368256065753,0,VALID
-1.841468942652508,3.700126755384378,1,TRAIN
-1.784342483442589,-1.4910415440799272,0,VALID
0.14439471880171073,0.3694869556599756,3,TEST
-1.5267777703404024,-2.0903997996535666,0,TRAIN
-2.7148714964533838,-1.293350306764224,0,TRAIN
-1.74053458983659,-1.0905903086904714,0,VALID
-1.3402122881848382,-1.843418947457474,0,TEST
1.453403414070035,-1.3993515140715151,2,TRAIN
-1.1967715375345729,-1.7834056540972731,0,VALID
-2.3411223962722794,-1.7443471263781958,0,TRAIN
-1.5448841213626952,-0.28926165042781893,0,TRAIN
-1.205952272386034,-2.0220297026355323,0,TRAIN
-0.21069581617378286,-2.557294191846527,0,TRAIN
-2.6992201437414183,-1.234769154471175,0,TRAIN
1.4046230304394014,-0.9097850046532745,2,TRAIN
0.9813754278080408,1.6885218237112403,3,TRAIN
-0.9806729877159386,-1.9691700286040816,0,TRAIN
0.9440881800239254,0.4534030038616963,3,TRAIN
-2.5860541392015266,-1.706554923587454,0,TRAIN
-1.4643177525196795,2.4189353798702795,1,TRAIN
1.5454193919461312,0.28690787137130425,3,TRAIN
-3.1243622859565927,-0.6208584928949968,0,TRAIN
-1.263288693042002,2.4148318071839285,1,TRAIN
-1.998598569262271,-1.5198361118467614,0,VALID
-2.1364363676576996,-0.9517819372421407,0,TRAIN
-2.296559398379002,-1.3848436175585195,0,VALID
1.0989088539199197,2.060039733756937,3,VALID
-1.156806746569397,-1.403547119963911,0,VALID
1.7204054144840624,-0.5566935643348646,2,TRAIN
0.8211658373448121,0.9293447411597706,3,TRAIN
-1.243176377799494,-1.2831025211352995,0,TRAIN
-0.927234275707853,-2.5871717850464693,0,TRAIN
-0.9488182139113852,-2.4199097722354908,0,TRAIN
-0.8352747539778486,3.0945723951277193,1,TRAIN
-2.895002901027177,-1.3311696037104026,0,TRAIN
0.6211497383242679,-3.4091947570515435,2,TEST
0.3343107765529907,0.9344571970461749,3,TRAIN
-2.6662978221307307,-1.1560604381736304,0,TRAIN
-2.1965935265895267,-2.1763192254182746,0,TRAIN
0.5669420445260207,1.854122687216278,3,TRAIN
-1.9541353194349669,-2.506593610025214,0,VALID
0.6742694963915038,0.9328083747444964,3,TEST
-2.7513501223515293,-0.3121437747486937,0,TRAIN
-2.683600715853732,-2.6031512990951677,0,TRAIN
0.5804519365279428,-1.153340394513972,0,TRAIN
-1.1096896619917345,-1.2934965599696728,0,TRAIN
-1.0617173176137245,-2.184791727511299,0,TRAIN
-1.4217243009782465,-2.1253265963628785,0,TRAIN
-1.3720686725296545,2.3564928107066,1,TRAIN
-1.0576551004038528,2.841582495704794,1,TEST
-2.3779687739439255,-2.151546544802346,0,TRAIN
-1.6909558422505764,-1.4748918513677047,0,TRAIN
2.1646912146797317,-0.433308280039326,2,TRAIN
-1.6908758067128236,-0.6795133605821687,0,TRAIN
-0.18609142264660572,-1.789735916951824,0,TRAIN
1.7735371406539515,1.669203842784503,3,TRAIN
-1.1722938988194875,-1.9008594800308922,0,TRAIN
0.3465832981939512,-2.2885287703357067,0,TRAIN
-2.1143735552845393,0.38652095396272035,1,TRAIN
-1.9782555425121462,-0.6049282785825635,0,TRAIN
-2.2643622872629097,-1.6882795357119615,0,TRAIN
-0.7717282688776909,-1.2788455281498867,0,TRAIN
2.020070088360423,2.3835273081160535,3,TRAIN
-1.4844388428603645,-1.1808872554937218,0,TRAIN
-0.19602523677366057,1.1755246530026287,3,TRAIN
-1.7617821630557715,0.9214005894163779,1,TEST
-1.102090451713036,-1.9767956630494754,0,VALID
-0.8286477607925868,1.7497857509539887,3,TRAIN
-3.046252987926006,-1.2777051870396317,0,TEST
-2.239845205488443,-0.1470880114853763,0,TRAIN
2.089815806545759,1.2834647938924721,3,TRAIN
1.0036961533288051,2.0138335647006933,3,TRAIN
-1.1258175844913956,-2.2542548827291062,0,TRAIN
-0.831799519515044,-2.1885958722007035,0,TRAIN
-1.1764428506649736,-1.576857396098176,0,TRAIN
-2.553550262832026,-1.2922418222728353,0,TRAIN
-2.023051874962158,-1.2131099982413254,0,TEST
2.4443779207473684,2.7320617586311164,3,TRAIN
-0.5427944841795462,-1.961255646306355,0,TRAIN
-0.6897678285322127,-1.7397569233240484,0,TRAIN
-0.8088606154804165,-1.3694941434675987,0,TRAIN
-2.795302904943748,-1.4183023616837331,0,TRAIN
-3.382981000562686,-0.9989663720987877,0,TRAIN
0.8130469850758253,-2.4169655758556496,2,TRAIN
-2.374419920618302,-1.4259372901152148,0,TRAIN
-0.11872365666508955,-1.764736043548493,0,TRAIN
-2.2534258358913486,-1.007176388013032,0,TRAIN
-1.381995971944046,-0.9246914289613317,0,TRAIN
-0.3178831850349342,-1.7418505719869453,0,TRAIN
-0.6630522863956568,-1.842758783909464,0,TRAIN
-1.5262610127137823,-1.2533134781200643,0,TRAIN
-1.2186421690634242,-1.6659553175601793,0,TRAIN
-1.7356015371636988,-0.7540887533519507,0,VALID
1.004935496981864,1.265362544703289,3,TRAIN
-1.5363351051026126,-1.947016285684758,0,TRAIN
-2.816565775687925,-1.518600060862459,0,TRAIN
-0.48948096177062395,-1.9135339415047685,0,TRAIN
1.3511408729204064,2.077256743959589,3,TEST
-3.4991801400505205,-0.39887621683220953,0,TEST
-1.921979028199494,-0.5166768620061519,0,TRAIN
-2.2930399243410706,-1.5718865952312506,0,TRAIN
3.6118208285244178,0.5661873978171629,3,TRAIN
-1.122401911779908,-1.264718703093224,0,TEST
-1.5187347666935624,-1.9156696492446994,0,TRAIN
-1.2736748522274595,-1.1913960781970199,0,TRAIN
2.1430213732321786,-0.03079004864284296,2,TRAIN
-1.9714804776024657,-1.1826693678675986,0,TRAIN
-0.6074882365371582,-1.2501636021253666,0,TRAIN
-1.6235738396960735,-2.6186586578635,0,TRAIN
-1.5552749771827816,1.333850253000287,1,VALID
-1.377789988616148,0.2952950904187903,1,TRAIN
-1.513434765352183,-2.15177242520975,0,VALID
-2.1534237842214385,-1.244635290916318,0,TRAIN
-1.4180125340728615,-1.8757227042084441,0,TRAIN
-2.2702561038694364,-0.9953088794213375,0,TRAIN
-1.1461866311445514,-2.479707535394104,0,VALID
-0.2724573730989246,-1.7938565618236848,0,TRAIN
-2.4419856454361115,-1.235349332323229,0,TRAIN
-1.4911009365198085,-2.190497287405923,0,TRAIN
-0.9833465013932755,-1.8436599682465529,0,TRAIN
-1.8096192586788133,-1.7744304821468146,0,TRAIN
-2.5132114109807002,-0.42984998062855895,0,VALID
-1.8379852214525525,-1.223362304657871,0,TRAIN
1.558060459037625,-1.0922574899646726,2,TRAIN
-3.4681403351852995,-1.4915272111976157,0,TRAIN
2.6281335598809097,1.711056404058047,3,TRAIN
-2.371136972303855,-1.10132914098187,0,TRAIN
-1.8358821079112155,1.4060425386824988,1,TRAIN
-1.279224094383503,1.1056628714321037,3,TRAIN
-1.3149893452963448,-2.0536648346667086,0,TRAIN
-1.2467757338418295,-1.4224279120182708,0,TRAIN
-3.363299815070115,-0.6600876062767007,0,TRAIN
-1.8993302568620973,-1.039977515693594,0,TRAIN
-2.079960294691911,-0.9350859545594289,0,TRAIN
-2.9495592091203893,-0.9428200616211035,0,TRAIN
-0.46174444701557293,-1.839683936736929,0,TRAIN
2.5257661069483577,2.089852806452016,3,TRAIN
-1.3908127521870632,-1.339763214448189,0,TRAIN
-1.530801951693829,0.5043590094954061,1,TRAIN
-1.89717977264102,-1.249593684424075,0,TRAIN
-2.146519443084861,-0.9403443677087209,0,TRAIN
-2.5494047508454694,-1.6334208428767942,0,VALID
-3.8883917984535286,-1.0590281787553941,0,TRAIN
0.04321322900546609,-3.1771083813678027,0,TRAIN
-2.4614713501833143,-0.6872351454033019,0,TEST
-2.7428041658667106,-1.028287103201168,0,TRAIN
-2.4874346360911983,-1.2489093818497576,0,TRAIN
-1.9693388632506839,-1.6787514046276377,0,VALID
-1.7692205122288187,-1.5325797155973657,0,TRAIN
-1.5969377603233843,-1.835259205410797,0,TRAIN
-2.8933862434700295,-1.2849003345286252,0,TRAIN
-3.4301139105329623,-0.6571712949786681,0,TRAIN
2.1247333838422877,2.5384686673465167,3,TRAIN
-1.1842495055389772,1.5691435089119825,1,TRAIN
1.5645874232834798,-1.5811687431591464,2,TRAIN
-0.24765460819655738,-1.929181026815058,0,VALID
0.938811194248242,-0.265666641803451,3,TRAIN
-0.19004632007277777,-2.4970531318700595,0,TRAIN
-1.723518354779249,0.12023745811080944,1,TRAIN
1.3985695917456578,1.6473445902273811,3,TRAIN
-2.2816658589713184,-1.3785223281635213,0,TRAIN
-0.033665580735154244,-1.3947089574327165,0,TRAIN
-0.21828699090613068,-2.257178454030768,0,TRAIN
-2.2747711919188447,-1.5745885990540311,0,TRAIN
-2.554167864226276,-0.6215434958764996,0,TRAIN
2.6721638657585367,1.1011004974842584,3,TRAIN
-1.3020425320399645,-0.6690533181551345,0,TEST
0.9264888895870158,2.0986451128567527,3,TRAIN
-2.3039508802562216,-1.0406610050678928,0,TEST
-1.5839885316560907,0.10352072433917958,1,TRAIN
-2.448128542569479,-0.997244263285793,0,TRAIN
2.0991412120802915,1.2631377551766096,3,TRAIN
0.8497951775262719,1.161992986646393,3,TRAIN
0.45153157987586257,-0.3814278887924831,3,TRAIN
-0.6849214827553056,-2.183548718454369,0,TEST
-0.2495189423305404,-2.2222496801544294,0,TRAIN
-1.8829802047087114,-0.7721409301440686,0,TRAIN
-1.4833481162795095,-1.3077268480813136,0,TRAIN
-0.5481556848500666,-2.451745177953841,0,TRAIN
0.23343787544731986,-2.200390336259674,0,TRAIN
0.19056080395345942,1.476635834574773,3,TRAIN
-1.6903566062858302,-1.2845296423348551,0,VALID
-2.5047552460407463,-1.4787367882353653,0,TRAIN
0.16257955118967105,-2.1811009660212664,0,TRAIN
1.6382205242125214,-1.2131317491044082,2,TRAIN
-2.227879170280345,-1.0491146428792437,0,TEST
-2.423554810198522,-1.5319532913764045,0,TRAIN
-2.606364950635008,-0.43869578534460807,0,VALID
3.062231983669953,2.4052056519701086,3,TRAIN
-1.6644071795494173,1.763607349367876,1,TEST
1.5156414440748802,2.2475486189995664,3,VALID
1.7953156308900282,1.7013808078973256,3,TRAIN
1.3015370005407891,2.267583007435537,3,TRAIN
1.6268577763004282,1.263284919078605,3,TRAIN
-2.4869492324406375,-1.5847080039911932,0,TRAIN
-1.8645716630347242,-1.3714274422232988,0,TRAIN
-0.8579164241148871,-2.1617258456626174,0,TRAIN
-0.8072967898476867,-1.5676796174207654,0,TRAIN
-2.992402365881944,-0.6379289895429819,0,TRAIN
-0.40082564788557673,-1.9181111769725885,0,TRAIN
-0.6245421145724744,-1.8199201620464618,0,TRAIN
0.277667475990641,-2.438817070477899,0,TRAIN
-1.1472174004731366,-1.6858911663045777,0,TRAIN
0.8817190256757422,1.9048747392966656,3,TEST
-1.92654309679361,-1.3877858978140052,0,TRAIN
-1.2598502622031813,-1.2991045428858201,0,TRAIN
2.3208937733072643,1.1397188971559196,3,TRAIN
-2.431625422261461,-1.2767791572106661,0,TEST
-1.5027976729851202,-0.6755285893265437,0,TRAIN
2.1016606794596213,-0.13677518230419694,2,VALID
-0.02965283857695944,-2.269387676526548,0,TRAIN
-4.046970121641639,0.2958442246948241,0,TRAIN
1.6318177360133244,2.698006669547055,3,TEST
0.09519725117176558,-2.0471065762860894,0,TRAIN
-1.6704387475683493,-1.1190227646954176,0,TEST
-0.7066251330480087,-1.8506972256115102,0,VALID
1.9983868227967583,-0.48906853357462876,2,TRAIN
-2.3099773403813884,-0.8637028562212646,0,TRAIN
1.9087893757183259,1.749132382224347,3,TRAIN
-2.671744668879015,-1.529971568784643,0,TEST
-1.8676113910001935,-1.3614031299358127,0,TRAIN
1.0473925146127148,1.2829371421633808,3,TRAIN
-1.7686378024178995,-1.3070098998315118,0,TRAIN
0.9046654800158955,-1.6021192322566724,0,TRAIN
-1.9981610823369986,-1.4610170281579133,0,TEST
-1.9198043408072352,-2.3560144474136737,0,TRAIN
0.44917737371190913,0.6403590780492684,3,TRAIN
-2.757671791509073,-1.294338744253613,0,TRAIN
-0.08400098096064657,-2.823783802530831,0,TRAIN
-2.711758142509614,-0.9950978436788318,0,TRAIN
-0.8304746274799673,-1.505952071604997,0,VALID
-1.7235448214983409,-1.2620493061038751,0,TRAIN
-1.7956231113745935,-1.8577728495095074,0,TRAIN
-0.23277418927713778,-2.332580711005921,0,TRAIN
-1.3433481396133224,2.4362082975958694,1,TRAIN
-1.5272818596084559,1.478253686331032,1,VALID
-0.9161480311426412,-1.8329151070275356,0,TEST
-1.5404521601496106,-1.9450099386632047,0,TRAIN
-0.7726330295342614,-2.603315929043541,0,VALID
2.0286935740792944,1.2734934981067234,3,TRAIN
-3.2290006316617514,-1.1127923201566206,0,TRAIN
-0.07300951601005035,-2.004958451608633,0,TRAIN
2.7183372738704277,0.9258415387176717,3,TRAIN
-1.6354590416641421,1.678552216958896,1,TRAIN
-2.5103925271273955,-1.3489274351456984,0,TEST
-1.3146723366684956,3.3891044609076943,1,TRAIN
1.2913586251167108,-1.5645201038671028,2,TRAIN
-1.1860389464991272,2.064189297590296,1,VALID
-1.3538312777971433,-0.8275734513145572,0,TRAIN
-2.8610679299278523,-0.6826990262707847,0,TRAIN
-1.4361480510934461,1.1519600756754442,1,TRAIN
2.568405501250686,0.668572829259643,3,TRAIN
1.4698349716007981,1.6224547913451026,3,TRAIN
-0.5220015195162133,-0.9689529489414502,0,TRAIN
-0.0725369290559763,-2.1142254256592485,0,TRAIN
-2.11377586412335,-0.9319911064116418,0,TRAIN
-1.4272280697417268,2.086573125856765,1,TRAIN
-2.554929261224486,-0.8027676983049542,0,TRAIN
0.8114591338589524,1.4118465777867824,3,TRAIN
-0.7576836934917642,-1.6688761759601578,0,TRAIN
-1.969955985634262,-0.8280563451611139,0,TRAIN
-0.7761715207154398,-2.3811167855453355,0,TRAIN
2.466714687142924,0.9784510261423075,3,TEST
-1.909832459318791,-1.0098356150096741,0,TRAIN
-1.7011385689398673,-1.618186512606942,0,TRAIN
-2.0198741584372266,2.5091849418018013,1,VALID
-1.448745312278555,-0.5906094323515699,0,TRAIN
0.23970934441937852,1.3393464538306856,3,TRAIN
2.163499053713038,2.4835086906348827,3,TRAIN
0.1434013670909915,-2.426298702527898,0,TRAIN
-1.9228045320060594,1.306839132041311,1,TRAIN
1.4674812629013847,1.2303508256058733,3,TRAIN
-3.108512076606598,-1.4395695652572804,0,TRAIN
1.5665038810064895,1.8801915047122917,3,TRAIN
0.5223743299528105,-2.09141412551772,0,TRAIN
-1.649429858972955,0.39007982724760315,1,TRAIN
-0.9148441814217027,-0.4226013672143769,0,TRAIN
1.8604752247078111,0.9557378718047054,3,TRAIN
0.09834291517439353,1.6554120971247228,3,TRAIN
-0.3192628510496278,-1.0576534085180023,0,TRAIN
-0.8949906864022309,-2.4066725791359476,0,TRAIN
-2.2391735205924377,-0.8207647826497231,0,TRAIN
-1.4553425431274931,0.8117028419483705,1,TRAIN
-1.308488533907471,2.6804325622209664,1,TRAIN
-2.4016861306423776,0.1982795575703422,1,TRAIN
1.2456050630466065,0.937127197744123,3,TEST
0.3656296194561752,-2.031904922270404,0,TRAIN
-1.2628178573225681,-0.4198815447837283,0,TRAIN
-2.1465123864120983,-1.4490017081498974,0,TRAIN
-2.3328602624136234,-1.3202986685353428,0,TEST
1.3503272221209617,1.849795649851504,3,TRAIN
2.3926333773667245,2.0278044070535,3,TRAIN
-2.0097323533697806,-0.9525461735780266,0,TRAIN
-1.5696712256566183,-0.12579393712856302,1,TEST
-1.5472869256380921,0.8011460228772032,1,TRAIN
-1.219979079501026,-2.350739129071501,0,VALID
-1.1979852561513145,-1.7796503591217487,0,VALID
-0.8987918280393359,-1.7386302375329772,0,TRAIN
1.7090339314976246,2.66931784192831,3,TRAIN
-0.9484294196739076,-2.0509437691669867,0,TRAIN
-1.193374159809563,2.3915744005879374,1,TRAIN
-1.5973231052660601,-1.5448489974754904,0,TRAIN
-0.02303222471825972,-2.1357762256906097,0,TRAIN
-1.2989507428238674,-2.28260765393713,0,TRAIN
0.4910541182751942,2.7427120347949776,3,TRAIN
0.7705931687913149,1.4511956919228333,3,TRAIN
2.446633320527351,0.46776668591986104,2,TRAIN
-1.5511304178821053,2.4441438818694454,1,TRAIN
-1.3893635267398683,1.0512447740683117,1,TRAIN
-2.1151499127228703,-1.5928478506462722,0,TRAIN
-0.5678162464013243,-2.184068762127346,0,TEST
-2.045885873009846,-2.3871429448192636,0,TRAIN
-1.4897751956282494,-1.7249254722063259,0,TRAIN
1.5394178942127716,2.076217497593921,3,TRAIN
1.4759859001398565,1.3471230779713739,3,VALID
-1.851462695579717,1.029063593003324,1,TRAIN
-2.3029747468364468,-1.1090223073546976,0,TEST
-0.4282258712082392,-1.9954262578991642,0,TRAIN
-1.6348902279236321,1.050858344623593,1,VALID
3.1944844057451567,1.7882997609781754,3,TRAIN
-0.7198815966527325,-2.23365086692763,0,VALID
-2.0453024788247927,-0.916125227260534,0,TRAIN
-0.8091654363170007,-2.458623350282984,0,TRAIN
-2.033793680866524,-1.097710497995245,0,TRAIN
1.5382211996913149,1.778102437774419,3,TRAIN
1.1238331086928621,0.9622321617184332,3,TRAIN
-1.2818115783488653,-1.0522366182005847,0,TEST
-0.7015543860597302,-2.878392650850758,0,TRAIN
-3.000741758139688,-2.3280078739051318,0,TRAIN
1.7881528707356957,-0.755244181463189,2,TRAIN
-2.2004701604719137,-1.4663084489446985,0,TRAIN
-1.8403023794190765,0.7836496446926263,1,TRAIN
-0.9089641209672648,-1.2268248082045288,0,VALID
-2.105365588355849,-1.0513371137166794,0,TRAIN
0.8568340835300642,-2.7784110459648588,2,TRAIN
-1.8339360053717315,-0.2546247248711926,2,TRAIN
-0.36453779759894056,-2.4687771031836965,0,TRAIN
-2.117921784067686,-1.8026291161753585,0,TRAIN
1.6710790531311797,-2.8088115366016497,0,VALID
2.106864805341803,-0.2559095756861671,2,TRAIN
-1.8581667204149073,-0.8171492511890852,0,TRAIN
-1.1605477840704717,-0.8819772567663962,0,TEST
-1.854963762629216,-1.776454191783713,0,TRAIN
-1.8905842325626976,-1.886238939994517,0,TRAIN
-1.5001168826469307,-0.5418859133826733,0,TRAIN
-0.5349847298117232,-2.299136211695229,0,TRAIN
-2.107211950074573,-1.5626626520213258,0,TEST
2.069091594152296,0.7983977099933242,3,TRAIN
1.3381829385216775,-1.9685765060087022,2,TRAIN
-0.21793958046314565,-2.246002852769336,0,VALID
1.249165841817602,1.3195818002449242,3,TRAIN
1.3164519316401455,-1.9640916755576807,2,TEST
-1.4505871839429558,-1.724436358515616,0,VALID
0.7313052438720452,1.7578849350565042,3,TRAIN
-1.0608898003094742,-2.066508951335126,0,TRAIN
-1.8202824256436454,-2.248313263858988,0,TRAIN
0.7561475274050801,1.6570104262584011,3,VALID
-3.9654380912123006,-0.31158242035833283,0,TRAIN
-0.19722900149644462,-2.0064205553474945,0,TRAIN
1.5959235073164983,1.7511724841322263,3,TRAIN
0.9034430933604195,-2.890220945398641,2,TRAIN
-1.9716627362352643,-2.1053787843334484,0,TRAIN
-2.3468756375090334,-0.7254792032453641,0,TRAIN
-1.684068703879445,0.5315438893420641,1,TRAIN
1.6565779384525692,1.6014108705750705,3,TEST
-1.6587682161126307,-1.0204521084045186,0,TRAIN
-1.0922359315278864,-1.6901477374964822,0,TRAIN
-2.286589247488484,-1.85489852451565,0,TEST
-3.557172066446179,-0.7431381995037639,0,TRAIN
-1.6869911493285383,-1.663489580968995,0,TRAIN
-2.1036024833245723,-1.1024947496508943,0,TRAIN
-1.7860411871158859,2.2656828913669247,1,TRAIN
-0.4471870243926832,-1.4926254611234038,0,TEST
-1.8536745683189155,-0.8803369381471066,0,TRAIN
-1.014017185369582,-1.5407616988303345,0,TRAIN
-1.119641260117405,-2.104192001141741,0,TRAIN
-1.5561687552717036,2.8624372011821855,1,TRAIN
2.202028030403143,1.47956863881197,3,TRAIN
-1.2358023025181115,1.5569684272625384,1,TRAIN
-2.2686069627832604,-1.2133297850272244,0,TRAIN
-2.094077910261256,-1.3382332884366421,0,TRAIN
1.2668128030588688,-1.904563732177751,2,TRAIN
-0.2247441026783159,2.9313366466926034,3,TRAIN
2.0913224007481626,-0.5127266992521834,2,TRAIN
-2.1264333512627815,-1.1501789169970227,0,TEST
-0.16411609697195018,-2.121477231505617,0,TRAIN
-1.6763036197148549,-1.0426087420306327,0,TRAIN
-2.2497865160205666,-1.9926251981141274,0,TRAIN
-1.2746518110808112,-0.4006945051511901,0,VALID
-1.8369162353095598,-0.502207748190461,0,TRAIN
-1.3933193558030814,-1.659693521105854,0,TRAIN
-2.520287933740126,-1.113988532972508,0,TRAIN
-1.186929272759069,-0.6614051836441797,0,TRAIN
-3.5105633752373615,-0.4738846384345048,0,TRAIN
0.42254961186492834,1.2072032869970064,3,VALID
-2.5067430981101455,-1.131326776014709,0,TRAIN
-3.2545265476333896,-0.3722264304752445,0,TRAIN
-0.9115290243705793,-1.6009087539988751,0,TRAIN
0.9544925286461396,1.431946311756473,3,TRAIN
-3.199903962613901,-0.7981402425797093,0,TRAIN
-0.644905195955102,-1.5671176840205523,0,TEST
-1.6442428702249237,3.1290751820406983,1,TRAIN
-1.51164216379069,1.4935238002785591,1,TRAIN
-2.770170064480669,-1.4368451765981807,0,TRAIN
-2.1083590569729553,1.161133845378472,1,TRAIN
-1.5655968027206455,-2.0413547302739183,0,TRAIN
-2.6073319939011492,-0.5776385611198044,0,TRAIN
-0.7933032653837202,-1.2120192266294454,0,VALID
-1.5350513560007093,-2.1935551238692894,0,TRAIN
1.677521217417993,2.4975120276184137,3,TRAIN
-2.6403053200405697,-1.1574970709617272,0,TRAIN
-0.5665281901960841,-2.0336943115037984,0,TRAIN
1.6423788720097838,1.0221603381957705,3,TRAIN
-2.5947592556998638,-0.9737132989365088,0,TRAIN
0.8178061837557581,-2.495979048656593,2,TRAIN
-2.2854905264646286,-0.7013431430370004,0,TRAIN
0.08908488664657521,-2.3713891896377386,0,TEST
-0.45587406704020483,-1.148673682177418,0,TRAIN
-0.5498365892537368,-1.6477990706855739,0,TRAIN
-0.7950454149944959,-1.775232547880118,0,TRAIN
-1.3643165008713996,-2.034004890000505,0,TRAIN
1.3599964489730452,0.5206903710596166,3,TRAIN
-1.9518758510981309,-1.3085246167757758,0,TRAIN
-1.5126656253114317,-1.9248408892227362,0,TRAIN
1.0345232321047888,2.2195732122831417,3,VALID
-1.600211736949852,0.3305439678019064,1,TRAIN
-1.8251203393183328,1.462059724807985,1,TRAIN
-2.169600327784688,-0.8370245227661768,3,TEST
-1.6943353835640869,1.1726954719190381,1,TEST
0.17960927424235495,-2.1127667662367604,0,VALID
-0.4582834620928167,-2.5038452333836565,0,TRAIN
-1.5516576838988627,-1.7699307806442248,0,TRAIN
-2.4772435201644374,-1.1961306778256213,0,TEST
-1.0065788429061495,-1.399560913625621,0,VALID
-1.8179619212063258,-1.6020824883710185,0,TRAIN
-2.0700259968857853,-0.854785971618765,0,TRAIN
1.130776213759048,1.143459127015585,3,TRAIN
-1.832142090733473,-1.4088542226721368,0,VALID
-1.8580957551362436,-1.6777173104873215,0,TEST
-0.5861656949769617,-1.7280152138159381,0,TRAIN
-1.0541369805453014,-1.6464488350318283,0,TRAIN
-1.3546730197069743,-1.9235387729548756,0,TRAIN
-0.9755244952694564,-2.261493972256906,0,TRAIN
1.1735824063255702,0.5717252078488918,3,TRAIN
-0.8356502243279766,-1.8388485549030784,0,TRAIN
-2.2679986970391965,-0.6628015741063847,0,TEST
-2.904841316768924,-1.0574765903319396,0,TRAIN
-4.099235303198918,-0.22497976198344904,0,TRAIN
0.5901393227344155,0.684822309518116,3,VALID
2.0523799195879384,-0.2820609021868883,2,TRAIN
-1.5145651615879079,-1.59390757833581,0,TRAIN
0.16593118552460462,2.030945964891257,3,TRAIN
-2.1710266211110696,-1.1697502088498537,0,TRAIN
-2.270129040886966,-1.7723322098631265,0,TRAIN
-1.5067769969284077,-1.4466861271786202,0,TRAIN
-0.9242038661404017,-1.2950267364482486,0,TRAIN
-1.9598324561899814,-1.1974027073706606,0,TRAIN
0.1803507895733587,-2.004809910064702,0,TRAIN
-1.3152357874701028,-1.4243204033267844,0,TRAIN
2.070664842292808,0.8903078053276701,3,TRAIN
-2.2583394608135965,-2.0490395745394383,0,TRAIN
-1.879366674885705,-1.7768401985019904,0,TRAIN
-0.3376889333959108,-2.6618271147795474,0,TEST
-1.1072083723869905,-0.7505561458717194,0,VALID
-2.5378213149795696,-0.8750118130432365,0,TRAIN
-1.5631871346536754,-2.118735297440038,0,TRAIN
-3.6530750414192914,-0.43909074724781405,0,TRAIN
1.8393716551935038,1.9602582414064553,3,TRAIN
0.6873556542547794,-1.130281204493138,0,TRAIN
-0.28387971643323806,-2.665478995805987,0,TRAIN
-1.4205545866356433,-1.3137012817517728,0,TRAIN
-1.8419783355417887,-1.2767004983691597,0,TRAIN
-0.29939864726809606,-1.9453909832427048,0,TRAIN
-1.7089364494721346,3.27673000188732,1,TRAIN
-2.081246202172715,-0.2582005662110032,0,TRAIN
-1.3603672700225806,-0.19844969213665764,1,VALID
-0.5460691110106796,-1.040575040834517,0,TRAIN
-1.087997897941003,2.477743936162515,1,TEST
-2.5200908968387936,-0.6438744651093776,0,TRAIN
-1.6884733739467421,-0.8502112521159844,0,TRAIN
0.16735300428284527,-1.6485493505256565,0,TRAIN
0.42664640830121225,-2.434563549012882,0,TRAIN
0.011700874663584049,-1.850970519764614,2,TRAIN
0.08075377123261074,-2.107046038875982,0,TRAIN
-4.212488926955038,-0.7932184900254741,0,TRAIN
0.1622830187647395,1.3592190872459111,3,TRAIN
-1.3469000650312533,-1.997066985319273,0,TRAIN
-2.363843439867064,-1.5171435879470243,0,TEST
2.125007955103402,1.3632572323102954,3,TRAIN
-3.8484945052793234,-0.4289963529856351,0,TRAIN
-2.306190179723328,-1.1859916910049275,0,TRAIN
-1.5487698643879189,-1.834899425041359,0,TRAIN
-1.9470908077824385,-1.6203372028960037,0,TEST
-1.1810358914941053,1.9243140501481129,1,TRAIN
-0.39080771494486144,-0.9886916225722663,0,TRAIN
-1.595549316663956,2.321969461822065,1,TRAIN
0.6561853983336546,-3.6335651710325654,2,TRAIN
0.49451622293288855,0.33033976602132387,3,TRAIN
-0.8830412850765482,-1.5678272846520156,0,TRAIN
0.7426718741609002,-3.4021371875857094,2,TRAIN
1.9069312453017673,1.3190013687526458,3,TRAIN
-0.22993784883384727,-2.204532187676432,0,VALID
1.4793163571876224,-1.9119754519499201,2,TRAIN
0.8345500722019179,1.911066576983373,3,TRAIN
1.0198905897810475,1.9157906731129652,3,TRAIN
-1.1771863405795862,-1.094373054843383,0,TRAIN
-1.9499986011921973,-1.7501153261684137,0,TRAIN
-2.697680710210428,-1.2812356843295516,0,TRAIN
-4.244402487249125,-0.7697781721442339,2,TRAIN
